date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:46	189367/189367	---M--	200	added ('OK')	image/jpeg	etag:%222e3b7-6413eca3-e4b49a6624b09d73;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-7.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-7.jpg	(from https://shtheme.com/demosd/itodo/?page_id=39)
14:32:47	35189/35189	---MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:32:46%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/41	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexc0a7.json	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:32:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202023%2011:32:48%20GMT	https://shtheme.com/demosd/itodo/?p=41	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexcbb6.html	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:32:49	2401/2401	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:32:49%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D41	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index5507.json	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:32:50	2467/2467	---M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:32:50%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D41&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexb542.php	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:32:54	80/80	---M--	200	added ('OK')	text/css	etag:%2250-6413eca4-db8a8540c8c77ab8;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-63.css?ver=1678938084	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-63a77b.css	(from https://shtheme.com/demosd/itodo/?page_id=63)
14:32:55	97083/97083	---M--	200	added ('OK')	image/jpeg	etag:%2217b3b-6413eca3-87b9eff67f4ad472;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/faq-img-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/faq-img-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:32:56	16727/16727	---MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:32:55%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/63	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index0580.json	(from https://shtheme.com/demosd/itodo/?page_id=63)
14:32:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202023%2011:32:56%20GMT	https://shtheme.com/demosd/itodo/?p=63	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index2cce.html	(from https://shtheme.com/demosd/itodo/?page_id=63)
14:32:57	2407/2407	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:32:57%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D63	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index3254.json	(from https://shtheme.com/demosd/itodo/?page_id=63)
14:32:58	2473/2473	---M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:32:57%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D63&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index98eb.php	(from https://shtheme.com/demosd/itodo/?page_id=63)
14:33:00	232/232	---M--	200	added ('OK')	text/css	etag:%22e8-6414117e-6ef16a04d5c1d371;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-35.css?ver=1679036798	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-35e81b.css	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:02	99925/99925	---M--	200	added ('OK')	image/jpeg	etag:%2218655-6413eca3-1ff5318059ee2238;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/faq-img-2.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/faq-img-2.jpg	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:33:03	96256/96256	---MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:33:01%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/35	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexe29b.json	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:03	185785/185785	---M--	200	added ('OK')	image/jpeg	etag:%222d5b9-6413eca3-653552612791d4b8;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-4.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-4.jpg	(from https://shtheme.com/demosd/itodo/?page_id=41)
14:33:04	2395/2395	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:33:04%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D35	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index2fee.json	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202023%2011:33:04%20GMT	https://shtheme.com/demosd/itodo/?p=35	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index5c90.html	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:04	119680/119680	---M--	200	added ('OK')	image/jpeg	etag:%221d380-6413eca3-8f69dd716d3cb70a;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-6.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-6.jpg	(from https://shtheme.com/demosd/itodo/?page_id=63)
14:33:07	2461/2461	---M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:33:07%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D35&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexb35f.php	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:07	2069/2069	---M--	200	added ('OK')	image/png	etag:%22815-6413eca3-1a1b3b66673732e1;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/Logo-light.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/Logo-light.png	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:15	49572/49572	---M--	200	added ('OK')	image/jpeg	etag:%22c1a4-6413eca3-6e6933fdd4252ae5;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide2-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide2-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:15	329/329	---M--	200	added ('OK')	image/png	etag:%22149-6413eca3-308a58d1f4f2e5a9;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/dotted-pic2.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/dotted-pic2.png	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:16	50051/50051	---M--	200	added ('OK')	image/jpeg	etag:%22c383-6413eca3-2da63a9bad190e4;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide1-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide1-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:20	66237/66237	---M--	200	added ('OK')	image/jpeg	etag:%22102bd-6413eca3-5d18ee85dfb6a30f;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/p2.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/p2.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:21	66718/66718	---M--	200	added ('OK')	image/jpeg	etag:%221049e-6413eca3-158f3991bb1ec9cc;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:24	74797/74797	---M--	200	added ('OK')	image/jpeg	etag:%221242d-6413eca3-278023dd029a220d;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-3-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-3-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:27	76470/76470	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20May%202023%2011:33:25%20GMT	https://shtheme.com/demosd/itodo/?portfolio=it-solution-business-mokup-land-3	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexcbb3.html	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:27	96962/96962	---M--	200	added ('OK')	image/jpeg	etag:%2217ac2-6413eca3-4b9d76997ff75633;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-2-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-2-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:31	76505/76505	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20May%202023%2011:33:30%20GMT	https://shtheme.com/demosd/itodo/?portfolio=our-itodo-it-solution-special-case-studies-3	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index7add.html	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:43	119935/119935	---M--	200	added ('OK')	image/jpeg	etag:%221d47f-6413eca2-bdf49f234d686385;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-5-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-5-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:50	87347/87347	---M--	200	added ('OK')	image/jpeg	etag:%2215533-6413eca2-a1eb885a2d8bffba;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-6-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-6-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:51	160012/160012	---M--	200	added ('OK')	image/jpeg	etag:%222710c-6413eca2-8a0624e351c8aff;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-4-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-4-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:55	565633/565633	---M--	200	added ('OK')	image/png	etag:%228a181-6413eca4-193354d9b96ec8e4;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/sm-pic2.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/sm-pic2.png	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:57	76458/76458	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20May%202023%2011:33:57%20GMT	https://shtheme.com/demosd/itodo/?portfolio=visit-our-planned-modern-farm-3	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index2b9b.html	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:59	76464/76464	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20May%202023%2011:33:58%20GMT	https://shtheme.com/demosd/itodo/?portfolio=it-solution-business-mokup-land-2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index3c73.html	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:33:59	76500/76500	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20May%202023%2011:33:58%20GMT	https://shtheme.com/demosd/itodo/?portfolio=our-itodo-it-solution-special-case-studies-2	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index8b79.html	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:34:01	19891/19891	---M--	200	added ('OK')	image/jpeg	etag:%224db3-6413eca3-84790048d12938e1;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/2.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/2.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:34:02	39928/39928	---M--	200	added ('OK')	image/jpeg	etag:%229bf8-6413eca2-3c71dc136ffdc958;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:34:03	32261/32261	---M--	200	added ('OK')	image/jpeg	etag:%227e05-6413eca3-10a6c6533cbf8ec1;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/3.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:34:03	370/370	---M-Z	200	added ('OK')	text/css	etag:%22172-641411cb-7eb27045b383d3f8;gz%22	https://shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-37.css?ver=1679036875	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-37b80f.css	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:04	53044/53044	---M--	200	added ('OK')	image/jpeg	etag:%22cf34-6413eca3-143f525fb015dd95;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/4-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/4-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:34:05	107377/107377	---MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:04%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/37	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexfb3a.json	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:06	2395/2395	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:05%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D37	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexcdfd.json	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202023%2011:34:06%20GMT	https://shtheme.com/demosd/itodo/?p=37	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index4837.html	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:07	2461/2461	---M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:34:07%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D37&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index2876.php	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:13	94674/94674	---M--	200	added ('OK')	image/jpeg	etag:%22171d2-6413eca3-8d013bea5754e1bd;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide1-2.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide1-2.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:14	26745/26745	---M--	200	added ('OK')	image/jpeg	etag:%226879-6413eca3-b9ef98e0a02446bd;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bg-img.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bg-img.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:14	91341/91341	---M--	200	added ('OK')	image/jpeg	etag:%22164cd-6413eca3-43c9b40775e3b81a;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide2-2.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/slide2-2.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:16	28241/28241	---M--	200	added ('OK')	image/jpeg	etag:%226e51-6413eca2-c1ebccf674797a3c;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-2-3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-2-3.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:17	55774/55774	---M--	200	added ('OK')	image/jpeg	etag:%22d9de-6413eca2-bbd2d3709ed423e6;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-1-3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-1-3.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:18	21054/21054	---M--	200	added ('OK')	image/jpeg	etag:%22523e-6413eca2-9a2fe37c48b79751;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-3-3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-3-3.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:21	28241/28241	---M--	200	added ('OK')	image/jpeg	etag:%226e51-6413eca3-71a5c85ad0a3bda1;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-2-3.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-2-3.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:21	55774/55774	---M--	200	added ('OK')	image/jpeg	etag:%22d9de-6413eca3-e3969d00bcde9682;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-1-1.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-1-1.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:21	21054/21054	---M--	200	added ('OK')	image/jpeg	etag:%22523e-6413eca3-ab6a1d88f31ad89a;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-3-2.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/pic-3-2.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:22	28241/28241	---M--	200	added ('OK')	image/jpeg	etag:%226e51-6413eca2-18a6c765f30395a;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-2-4.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-2-4.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:23	1352551/1352551	---M--	200	added ('OK')	image/png	etag:%2214a367-6413eca4-b704a46e653b53e2;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/sm-pic1.png	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/sm-pic1.png	(from https://shtheme.com/demosd/itodo/?page_id=35)
14:34:24	49735/49735	---M--	200	added ('OK')	image/jpeg	etag:%22c247-6413eca3-f0023327dcc5afe0;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bg-team.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bg-team.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:25	17295/17295	---MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:25%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/43	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index8e2a.json	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:26	2398/2398	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:26%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D43	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexcd17.json	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:27	55774/55774	---M--	200	added ('OK')	image/jpeg	etag:%22d9de-6413eca2-ec397206ed561a6a;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-1-4.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/pic-1-4.jpg	(from https://shtheme.com/demosd/itodo/?page_id=37)
14:34:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202023%2011:34:26%20GMT	https://shtheme.com/demosd/itodo/?p=43	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index4170.html	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:27	2464/2464	---M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:34:27%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D43&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index1f0d.php	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:30	77158/77158	---M--	200	added ('OK')	image/jpeg	etag:%2212d66-6413eca2-f212db48c794c84e;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/4.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/4.jpg	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:33	53393/53393	---M--	200	added ('OK')	image/jpeg	etag:%22d091-6413eca2-5f83614548b6d180;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/6.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/6.jpg	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:36	129875/129875	---M--	200	added ('OK')	image/jpeg	etag:%221fb53-6413eca3-52537e70915c5a29;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-2.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/03/bnr-2.jpg	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:36	28103/28103	---MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:35%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/45	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index8664.json	(from https://shtheme.com/demosd/itodo/?page_id=45)
14:34:37	2392/2392	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:36%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D45	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexf929.json	(from https://shtheme.com/demosd/itodo/?page_id=45)
14:34:37	2458/2458	---M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:34:37%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D45&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index9771.php	(from https://shtheme.com/demosd/itodo/?page_id=45)
14:34:38	29281/29281	---MCZ	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:37%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=/wp/v2/pages/47	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index77a5.json	(from https://shtheme.com/demosd/itodo/?page_id=47)
14:34:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202023%2011:34:38%20GMT	https://shtheme.com/demosd/itodo/?p=45	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index5e74.html	(from https://shtheme.com/demosd/itodo/?page_id=45)
14:34:39	2413/2413	---M-Z	200	added ('OK')	application/json	date:Fri,%2012%20May%202023%2011:34:39%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D47	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index1088.json	(from https://shtheme.com/demosd/itodo/?page_id=47)
14:34:39	126291/126291	---M--	200	added ('OK')	image/jpeg	etag:%221ed53-6413eca2-6b1d146d1c152111;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/2023/02/5.jpg	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/2023/02/5.jpg	(from https://shtheme.com/demosd/itodo/?page_id=43)
14:34:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202023%2011:34:39%20GMT	https://shtheme.com/demosd/itodo/?p=47	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/indexcb30.html	(from https://shtheme.com/demosd/itodo/?page_id=47)
14:34:42	2479/2479	---M-Z	200	added ('OK')	text/xml	date:Fri,%2012%20May%202023%2011:34:40%20GMT	https://shtheme.com/demosd/itodo/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fitodo%2F%3Fpage_id%3D47&format=xml	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/index750c.php	(from https://shtheme.com/demosd/itodo/?page_id=47)
14:34:43	113/113	---M--	200	added ('OK')	text/css	etag:%2271-64141505-2be0496d8ae787a9;;;%22	https://shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-49.css?ver=1679037701	/home/professuer/Documents/tecnology/shtheme.com/demosd/itodo/wp-content/uploads/elementor/css/post-49d95d.css	(from https://shtheme.com/demosd/itodo/?page_id=49)
